StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q11,Q16,Q21,Q26,Q31,Q36,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,Q44,Q49,Q54,Q59,Q64,Q69,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q79_First Click,Q79_Last Click,Q79_Page Submit,Q79_Click Count,Q80,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q81_9,Q81_10,Q81_11,Q81_12,Q81_13,Q81_14,Q81_15,Q81_16,Q81_17,Q81_18,Q86,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q92,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,PROLIFIC_PID,Condition,exposure
2020-08-19 13:28:51,2020-08-19 13:37:03,0,100,491,1,2020-08-19 13:37:03,R_3oAshTJMrpdQfuR,anonymous,EN-GB,10.94,95.898,97.175,25,21,Male,5,6,7,3,4,2,2,3,6,2,6,1,2,6,4,5,1,7,1,0,0,43.473,0,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,0,0,16.796,0,"The tweet from handle @lotusoak is unverified and i probably will not retweet or interact witht that tweet in any way
",7,6,4,5,2,6,1,7,1,5,1,4,7,4,4,1,7,1,"The portion of the survey which deals with ""practice tweets"" with yes/no answer to ""would you share this tweet?"", is worded in a way where it could be demeaning to the person if they chose the ""wrong"" answer. ",6.437,19.455,107.889,2,,,,,,,intervention,vax
2020-08-19 13:18:11,2020-08-19 13:37:32,0,100,1161,1,2020-08-19 13:37:33,R_WiGc3ZWK8iJVAtj,anonymous,EN-GB,1.201,197.346,198.719,69,26,Female,6,7,7,7,4,6,7,2,5,4,6,4,5,7,6,6,2,7,1,1.561,48.027,48.797,17,1,2,1,1,2,1,,,,,,,,,,,,,,,20.333,121.235,121.909,8,,,,,"It was regular Twitter posts; all seems genuine.
1. A Peta move to save tigers used for entertainment
2. A valid claim against the confusion on climate change
3. A beautiful treat with Oreo chocolate and peanut butter",6,7,6,5,6,7,3,5,2,6,4,4,4,6,4,2,7,1,,2.048,7.416,8.055,5,,,,,,,intervention,climate
2020-08-19 13:27:00,2020-08-19 13:39:49,0,100,769,1,2020-08-19 13:39:50,R_2sarEl57Qjkp0f1,anonymous,EN-GB,30.168,209.605,211.33,22,20,female,2,7,6,5,4,5,4,1,7,2,6,1,3,7,3,4,2,7,1,,,,,,,,,,,0,0,5.768,0,1,2,1,2,2,1,,,,,,,,,0,0,23.055,0,"The food post was fine, the vaccine one seemed shady and untrustworthy and wouldnt share it",7,6,4,4,5,4,1,7,2,6,1,3,7,3,6,3,7,1,,,,,,,0,0,2.534,0,,control,vax
2020-08-19 13:27:40,2020-08-19 13:40:01,0,100,741,1,2020-08-19 13:40:01,R_1gSdk9UESFKthn5,anonymous,EN-GB,1.239,114.136,115.404,63,25,male,5,5,7,5,5,2,4,2,6,4,6,1,4,6,6,4,7,7,2,2.959,91.275,92.539,8,1,2,1,2,1,1,,,,,,,,,,,,,,,1.832,57.593,58.925,13,,,,,"There were posts related to animal abuse, climate change and oreo cupcake.

I wouldn't share the post of climate change as the posts has conflicting contents.",5,7,5,4,1,4,3,6,4,5,1,4,7,6,4,6,7,2,,2.246,20.975,21.494,3,,,,,,,intervention,climate
2020-08-19 13:28:49,2020-08-19 13:40:18,0,100,689,1,2020-08-19 13:40:18,R_511BK1Mhj2aoeyt,anonymous,EN-GB,7.427,139.666,142.377,28,68,"Male ",6,7,4,2,3,5,2,6,3,2,6,1,3,4,4,6,2,6,6,32.526,32.526,40.979,1,2,2,2,2,2,1,,,,,,,,,,,32.659,63.612,64.601,9,,,,,,,,,Tiger jumping through a fiery ring.   Oreo biscuits.  Can’t remember the other on,7,4,2,3,5,2,6,2,2,6,1,6,4,4,6,2,6,6,,34.009,34.009,35.146,1,,,,,,,intervention,cam
2020-08-19 13:27:58,2020-08-19 13:41:05,0,100,786,1,2020-08-19 13:41:06,R_1YSVdvcvYHOXlrH,anonymous,EN-GB,1.136,98.643,99.258,24,33,female,3,7,6,2,3,5,5,2,7,1,7,1,4,7,2,7,1,7,1,,,,,,,,,,,0,0,34.563,0,1,2,1,2,2,1,,,,,,,,,31.955,31.955,32.429,1,"A PETA post about a tiger performing dangerous tricks - I wouldn't share this because I don't know how true it really is, so I'd look into it first. At any rate, it's not the kind of thing I'd usually share on social media.

A random person's post about ""dangers"" of aluminium and ""vaccine injury"" - the phrase 'vaccine injury' is a red flag to me that it's loopy anti-vax stuff. Would ignore this completely unless it was linked to a legitimate source, which it is not.

A recipe for oreo biscuits decorated/dipped, looked unappetising and wouldn't engage with it. ",7,6,3,3,5,5,1,7,1,7,1,4,7,2,7,1,7,1,,,,,,"I enjoyed this quite a lot, and I can't stand anti-vax nonsense so I appreciate the work you are doing!",7.752,76.352,123.331,2,,control,vax
2020-08-19 13:30:09,2020-08-19 13:42:35,0,100,746,1,2020-08-19 13:42:35,R_2uwHLTudk8w20Gj,anonymous,EN-GB,4.333,165.648,167.869,24,49,female,5,6,6,5,5,4,4,4,6,4,5,4,5,5,6,4,4,6,3,17.567,17.567,36.413,1,2,2,1,1,2,1,,,,,,,,,,,28.898,35.75,37.687,2,,,,,,,,," i saw an article/opinion about a tiger being used for entertainment, an alternative natural health treatment, and a chocolate muffin oreo recipe. Have concern in sharing about the tiger article, though.",5,6,5,5,4,4,4,5,5,5,4,5,5,4,4,4,6,4,,5.647,5.647,7.444,1,,,,,,,intervention,cam
2020-08-19 13:18:07,2020-08-19 13:46:21,0,100,1694,1,2020-08-19 13:46:22,R_1NfwH4VVrXsgU5m,anonymous,EN-GB,6.218,347.403,351.448,74,31,Female,6,6,6,4,5,3,3,1,7,4,5,4,5,4,3,2,3,6,2,,,,,,,,,,,0,0,70.364,0,1,1,1,2,2,1,19.287,19.287,74.093,1,,,,,,,,,"I think I saw a post which claimed that a Northern Ireland Government study discovered that alternative and complimentary therapies brought about significant health benefits and somewhat reduced health care costs. 

I may slightly not be too eager to share this post because there's absolutely nothing in the post that can be used to back up this claim even though I'd love to believe it.",6,6,4,5,3,3,3,6,4,5,4,5,5,2,3,4,6,2,,,,,,,0,0,3.061,0,,control,cam
2020-08-19 13:41:40,2020-08-19 13:49:06,0,100,446,1,2020-08-19 13:49:07,R_1PTtSzCNaolsYKH,anonymous,EN-GB,1.181,90.982,92.439,22,53,Female,2,7,5,5,2,5,3,5,6,3,6,4,5,5,3,5,4,6,3,0,0,24.461,0,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,0,0,27.374,0,"Peta post about captive tigers.  Probably ok but a bit sensationalised.

Anti vaxxer - don't share at all

Chocolate - don't see the harm in it as it was pretty much an obvious advertisement",7,5,5,2,5,3,5,5,3,6,4,5,5,3,5,4,6,3,,0,0,17.639,0,,,,,,,intervention,vax
2020-08-19 13:21:22,2020-08-19 13:49:30,0,100,1688,1,2020-08-19 13:49:30,R_21bQQP8v84SgxST,anonymous,EN-GB,12.094,276.405,279.83,22,46,male,3,5,7,1,1,5,1,7,1,2,7,1,3,2,1,6,6,7,7,0,0,87.748,0,2,2,1,2,2,1,,,,,,,,,,,,,,,0,0,117.549,0,,,,,"Yes, the first one about the tiger being force to jump through hoops is total garbage. the other 2 are ok. The second one is telling the truth about climate change and the last one well, I have made similar treats with orios.",5,7,1,1,5,1,7,1,2,7,1,3,3,1,5,6,7,7,climate change is the biggest hoax ever perpetrated on the world. the climate all over the world is getting colder and I believe we are well on our way to the next ice age.,63.589,63.589,218.584,1,,,,,,,intervention,climate
2020-08-19 13:45:39,2020-08-19 13:53:13,0,100,454,1,2020-08-19 13:53:14,R_2WSUR5bmhQbNIhP,anonymous,EN-GB,0.152,97.653,98.3,49,20,Female,5,7,5,3,4,5,5,1,7,1,6,2,3,6,1,7,3,7,2,,,,,,,,,,,0.717,2.232,3.216,5,1,2,1,2,2,1,,,,,,,,,1.338,25.34,26.445,12,"An article from PETA, one about vaccines and another piece about food. I would have concerns about sharing the vaccine piece and perhaps even the PETA post",7,5,1,4,5,5,1,7,1,7,2,2,7,1,7,3,7,2,,,,,,,9.627,18.779,19.755,3,,control,vax
2020-08-19 13:48:02,2020-08-19 13:53:47,0,100,344,1,2020-08-19 13:53:47,R_24GYV99lVgCfrf1,anonymous,EN-GB,1.031,68.025,69.764,41,37,Male,7,7,6,4,4,5,4,3,6,2,6,1,4,7,4,4,2,7,1,,,,,,,,,,,1.116,4.072,5.03,4,1,2,1,2,2,1,,,,,,,,,5.206,18.293,18.955,6,"Peta against captive tigers.

Aluminium in vaccines.

Chocolate cake. 

I wouldn't post any of this. ",7,7,5,4,6,4,3,6,1,6,1,4,7,4,4,1,7,1,,,,,,,5.814,14.723,15.568,4,,control,vax
2020-08-19 13:43:00,2020-08-19 13:56:39,0,100,818,1,2020-08-19 13:56:39,R_2QzdVmI36rQBsqy,anonymous,EN-GB,1.362,119.264,120.697,25,26,Non binary,3,7,5,6,2,6,7,1,7,5,5,1,6,7,5,6,2,7,1,0,0,22.896,0,2,2,1,2,1,1,,,,,,,,,,,,,,,3.443,33.871,37.46,2,,,,,"I saw a post from PETA, from a white male politician, and an oreo sandwich. I would not share any of these.
1. PETA are hypocritical extremists; their shelters have an extremely high kill rate and they support the use of plastic alternatives to ethically sourced animal products.
2. Climate change is not a hoax. We are seeing first hand the damage our pollution is doing to the planet, science is getting more accurate as we advance technologically, and there is an unsettling amount of corrupt white men in our governments. I do not trust them.
3. Gross",6,6,6,2,6,7,1,7,5,5,1,6,7,5,6,2,7,1,,0,0,2.617,0,,,,,,,intervention,climate
2020-08-19 13:46:17,2020-08-19 13:57:09,0,100,652,1,2020-08-19 13:57:09,R_snBW0lA0oDMb1HX,anonymous,EN-GB,1.34,74.337,75.144,35,32,Male,6,6,5,5,4,4,4,4,6,4,5,2,4,6,4,5,3,6,3,9.265,24.492,42.558,6,1,2,1,2,2,1,,,,,,,,,,,9.161,37.255,37.869,15,,,,,,,,,"I saw a post from PETA about a tiger being forced to jump through fire, with a link to their page. This obviously needs to be treated with a grain of salt. PETA is a legitimate organisation, but one that has an obvious point of view to push, so may not be objective. I also saw an article about homeopathy, and the benefits of alternative therapies. This one linked to a website that didn't seem like it would provide information that's subject to independent verification, either. The last page was a photo of a cookie - I'm not sure if there was even a link or any other info involved?",6,5,5,4,4,4,4,6,4,5,2,4,6,3,4,3,6,2,"This is very interesting, and I think the premise is sound - how do we make sure that people don't get sucked in by misleading information? Thank you, too, for including a debrief with relevant follow-up and links at the end. I think this truly enhances the survey experience, as well as my understanding of this issue.",24.432,56.609,81.376,5,,,,,,,intervention,cam
2020-08-19 13:50:19,2020-08-19 13:57:24,0,100,425,1,2020-08-19 13:57:25,R_3nOfHYXh8QzFz21,anonymous,EN-GB,0.863,111.42,112.299,39,29,Male,5,3,1,5,1,7,1,1,7,4,6,5,5,7,1,3,5,7,3,,,,,,,,,,,1.021,1.752,2.302,2,1,1,1,1,1,1,,,,,,,,,15.868,15.868,19.908,1,"I saw people posting their own opinions and findings about science, pet treatment and food. People can post whatever they want but it's up to the people viewing to be open minded about other people's opinions no matter what but not to let these swat your own opinions without well thought out research into these topics ",3,1,6,1,7,1,1,7,3,6,5,5,7,1,3,5,7,3,,,,,,,3.573,16.755,17.933,2,,control,vax
2020-08-19 13:45:34,2020-08-19 13:57:56,0,100,742,1,2020-08-19 13:57:57,R_272PSizy228Z06N,anonymous,EN-GB,53.395,203.328,205.314,22,25,Male,5,5,6,6,4,4,5,3,7,4,5,4,5,5,4,2,6,7,1,,,,,,,,,,,0,0,11.712,0,1,2,1,2,2,1,,,,,8.404,17.776,31.251,7,,,,,"The first one showed concern about the matter of animal abuse. I would like to share it since it isnt right to train animals in a harsh way, just purely for human entertainment. ",5,6,6,4,3,5,1,7,4,6,4,5,4,4,3,5,7,1,,,,,,NA,4.697,4.697,7.004,1,,control,climate
2020-08-19 13:49:59,2020-08-19 13:58:58,0,100,538,1,2020-08-19 13:58:58,R_0BR6lmdu7N24L4t,anonymous,EN-GB,4.789,122.615,147.82,21,21,Female,5,7,2,5,5,6,5,1,7,1,7,2,2,6,3,6,2,7,1,,,,,,,,,,,0,0,22.668,0,1,2,1,2,2,1,0,0,49.334,0,,,,,,,,,I would be completely fine sharing the PETA tiger post and the oreo-reese's cups dessert post - i think the PETA post encourages good reflection on animal rights and the cookie post is harmless. The homeopathy post I have concerns posting as I do not agree with alternative medicines and I believe it encourages people to distrust medicine.,7,1,5,5,5,6,1,7,1,7,2,1,6,3,7,4,7,1,,,,,,,0,0,10.917,0,,control,cam
2020-08-19 13:42:04,2020-08-19 13:59:10,0,100,1025,1,2020-08-19 13:59:10,R_3Rw2nwslbUiTKsA,anonymous,EN-GB,1.154,40.233,46.432,25,31,Male,7,7,7,7,6,7,7,6,7,6,7,7,6,7,6,7,6,7,6,,,,,,,,,,,0,0,12.742,0,2,1,1,2,2,1,,,,,0,0,92.37,0,,,,,"I do not see any harmful information in the tweets. Indeed, the first one was very informative to people who do care about animals. ",6,7,7,7,2,6,6,6,6,7,6,6,6,7,6,6,6,6,,,,,,,0,0,32.029,0,,control,climate
2020-08-19 13:37:43,2020-08-19 14:00:01,0,100,1337,1,2020-08-19 14:00:01,R_1g0WTKkXYGFXSU4,anonymous,EN-GB,19.209,308.065,310.55,23,21,Male,2,7,6,2,3,5,2,2,7,2,7,1,2,7,1,5,1,7,2,,,,,,,,,,,0,0,87.468,0,1,2,1,2,2,1,0,0,39.204,0,,,,,,,,,"A post by PETA about tigers being forced to jump through rings of fire, and advocating for stopping cruelty to such animals. I would have no concern about such a post.
A post by a homeopathy company about a single study which found that complementary and alternative medicines are actually beneficial. I would a be a little concerned about this post as I believe that the results of a single study should not be used as absolute fact.
A post about Reece's peanut butter cups dipped in chocolate. I would have no concern about this post. ",7,6,1,2,3,2,1,7,1,6,1,2,7,1,6,1,7,2,,,,,,,58.779,202.554,204.168,4,,control,cam
2020-08-19 13:53:55,2020-08-19 14:00:47,0,100,411,1,2020-08-19 14:00:47,R_3PGqR5ZwsdShbRq,anonymous,EN-GB,1.013,74.991,75.259,23,21,Female,5,7,5,5,4,5,4,1,7,2,7,1,5,7,4,3,4,7,1,,,,,,,,,,,23.694,23.694,26.869,1,1,2,1,2,2,1,0,0,21.907,0,,,,,,,,,"Three tweets, one from PETA, one claiming a study found that natural medicines were effective and a picture of chocolate dipped reeses peanut butter cups. First, i'd probably click on the article about the medicines to check the diagnostics of the study - what was it, materials etc. etc. But overall it seems harmless. ",7,5,5,4,5,4,1,7,4,7,1,4,7,4,3,4,7,1,,,,,,,0,0,27.216,0,,control,cam
2020-08-19 13:48:28,2020-08-19 14:01:07,0,100,759,1,2020-08-19 14:01:08,R_D2HvF0eFPTCXQYN,anonymous,EN-GB,1.386,146.845,148.097,24,48,Female,6,6,6,6,4,3,4,4,6,5,7,4,6,6,5,5,3,7,1,0,0,39.472,0,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,43.078,0,,,,,"the first one is a bit bombastic, I would never share it (save the tiger), second one, it's quite funny, I might share this
The third ones, about cake, I would share it ",5,6,5,4,3,4,4,6,5,6,4,5,6,4,5,3,7,2,,0,0,42.228,0,,,,,,,intervention,climate
2020-08-19 13:54:47,2020-08-19 14:02:12,0,100,445,1,2020-08-19 14:02:12,R_2BmIhxhDbN6fbna,anonymous,EN-GB,19.229,102.228,103.311,24,33,Male,5,7,2,4,4,4,4,2,7,1,7,2,3,7,1,5,4,7,1,0,0,3.998,0,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,18.078,0,"Peta has a track record of being sensationalist and hypocritical. 

Anti-vax post made me upset and angry at a society that allows for this kind of citizen to thrive. 

Cupcake/oreo cookie looked a bit unhealthy, but a safe indulgent treat in moderation. 

I wouldn't share any of these posts, top 2 because they are false, last one is outside my wheelhouse.",7,5,4,4,1,3,2,7,3,7,2,3,7,1,5,4,7,1,,0,0,4.733,0,,,,,,,intervention,vax
2020-08-19 13:48:21,2020-08-19 14:03:10,0,100,888,1,2020-08-19 14:03:10,R_2eRwl0bdL4R0xTb,anonymous,EN-GB,1.469,234.65,235.775,24,38,Male,5,6,5,5,5,3,3,4,5,4,7,4,5,5,5,4,3,6,4,0,0,23.787,0,1,2,1,2,2,1,,,,,,,,,,,0,0,24.34,0,,,,,,,,,"I saw a PETA posts regarding about tigers being used in the circus -portrayed in a negative light. 

Chocolate dessert in a reeces way. I forgot about the second article. 

I would share the dessert but not the first one. ",4,5,6,5,3,3,5,5,4,6,4,5,4,5,4,3,6,4,,47.685,47.685,78.311,1,,,,,,,intervention,cam
2020-08-19 13:37:38,2020-08-19 14:03:17,0,100,1538,1,2020-08-19 14:03:17,R_3Pq6jGqya9mX7IZ,anonymous,EN-GB,1.528,384.597,385.497,25,33,Male,6,6,7,7,5,5,5,2,7,4,7,4,7,6,6,4,2,7,1,0,0,97.216,0,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,25.376,0,"The sources are from individuals and I couldn't identify any truthfully source.

The language is vague and sounds more opinionated. ",7,7,7,5,5,5,7,7,4,7,4,7,7,7,4,2,7,1,,0,0,47.852,0,,,,,,,intervention,vax
2020-08-19 13:50:55,2020-08-19 14:03:38,0,100,763,1,2020-08-19 14:03:39,R_6ShiAFsN7hwwWuB,anonymous,EN-GB,3.912,262.959,263.901,22,19,Male,2,6,3,6,3,3,6,2,7,3,6,7,5,7,5,4,5,7,1,,,,,,,,,,,0,0,6.544,0,2,2,1,2,2,1,,,,,19.024,19.024,34.246,1,,,,,"There was a post about tigers, climate change and oreo reeces. The first and last post seem fine to share as there is nothing fake or misleading in the content whereas the middle post about climate change would be harmful to share as it entails fake information.",6,5,6,2,3,6,2,7,3,6,7,3,7,5,4,6,7,1,,,,,,,0,0,3.145,0,,control,climate
2020-08-19 13:34:45,2020-08-19 14:04:03,0,100,1757,1,2020-08-19 14:04:03,R_UgcuhR4KrTmeZb3,anonymous,EN-GB,0.873,1236.584,1238.096,31,24,Female,4,7,5,5,3,2,4,2,7,2,6,2,5,6,5,4,3,7,2,0,0,52.459,0,2,2,2,1,2,1,,,,,,,,,,,,,,,11.433,11.433,45.057,1,,,,,"Well the PETA one does concern me. Even if the company focuses on animal rights, their history does make me concerned with their honesty. Though the feed does look a little concerning for the tiger. The next one is a climate denier, automatically reminds me of those right wing anti-liberal accounts always making it an issue and creating conspiracies. The last one is harmless, just a fun creative food picture.",7,5,5,3,2,5,2,7,2,6,2,5,6,3,4,4,6,1,Fast and gets to the point! I appreciate the study,5.204,5.204,27.691,1,,,,,,,intervention,climate
2020-08-19 13:48:57,2020-08-19 14:07:29,0,100,1111,1,2020-08-19 14:07:29,R_1IXCzX9eZ0TgR6m,anonymous,EN-GB,1.123,191.576,192.568,27,20,"Female ",5,7,6,5,2,2,5,3,7,3,7,4,5,7,6,5,2,7,1,0,0,81.558,0,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,0,0,36.964,0,"The first twitter post was by PETA regarding tigers being forced to jump through rings of fire. The second post was about a UK scientist talking about the dangers of aluminum in vaccines. The final post was a simple food post with a photo. Mainly I would have concerns sharing the first and second posts without more research. The PETA post may be biased and it uses inflammatory language; however, with more research, I wouldn't be surprised if tigers are being forced to do such things. The vaccine post is untrustworthy because the linked website is called ""vactruth.com"". This is not a government or scientific website.",7,6,5,4,2,5,3,7,2,7,4,5,7,6,5,2,7,1,,1.957,39.148,49.889,6,,,,,,,intervention,vax
2020-08-19 14:01:55,2020-08-19 14:07:33,0,100,338,1,2020-08-19 14:07:34,R_sZorBilQzGiPsB3,anonymous,EN-GB,1.471,71.334,72.542,21,43,Male,2,5,5,5,3,3,4,4,5,4,4,3,4,4,2,5,5,3,3,,,,,,,,,,,0,0,18.5,0,1,2,1,2,1,2,,,,,0,0,23.695,0,,,,,"i would be concerned about the first two articles , because i goes against my believes ",6,5,5,3,2,3,4,5,3,3,3,5,4,4,5,5,5,5,,,,,,,0,0,3.322,0,,control,climate
2020-08-19 14:03:09,2020-08-19 14:09:38,0,100,388,1,2020-08-19 14:09:38,R_WdgKrTQcck4s6Hf,anonymous,EN-GB,1.939,82.578,83.381,24,35,female,5,6,5,7,3,5,4,3,6,4,6,4,6,6,6,3,4,6,3,0,0,20.486,0,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,0,0,19.77,0,the first 2 posts are opinion based and i wouldnt share.. the last one isnt really claiming much so i wouldnt be as cautious with that one,6,5,7,3,5,5,3,6,5,6,4,6,6,6,3,5,6,3,,0,0,13.376,0,,,,,,,intervention,vax
2020-08-19 14:05:24,2020-08-19 14:11:12,0,100,348,1,2020-08-19 14:11:12,R_1etb7DsUM5xucDx,anonymous,EN-GB,2.245,87.886,89.006,21,24,Male,5,6,5,5,3,5,3,3,7,2,7,1,5,6,2,3,4,7,1,,,,,,,,,,,0,0,17.175,0,1,2,1,2,2,1,,,,,0,0,26.976,0,,,,,"A post on denying climate change, a ridiculously good looking dessert and something else that I forget because all I can think about it the dessert. ",6,5,4,3,4,3,3,7,3,7,1,5,6,2,3,4,7,1,,,,,,,0,0,17.571,0,,control,climate
2020-08-19 13:56:11,2020-08-19 14:11:20,0,100,909,1,2020-08-19 14:11:21,R_3GDIbXVTHr5BREq,anonymous,EN-GB,1.217,159.12,160.563,24,35,Male,3,7,2,1,1,6,3,7,4,1,7,1,1,4,2,7,2,7,6,,,,,,,,,,,0,0,24.985,0,1,1,1,2,1,1,,,,,,,,,0,0,35.55,0,"Tigers jumping through fire
UK scientist complaining about aluminium in vaccines
Chocolate dipped Reese's Peanut Butter Cup Oreo Sandwiches.

And no, I have no concerns about people sharing any of it, as long as they have all been verified for accuracy by the user before sharing them.",6,2,2,1,6,3,6,3,1,7,1,1,5,2,7,2,7,2,,,,,,"What if the UK Scientist is right?
Censoring him is disgusting. You can't verify whether he is right or wrong and his credentials are just as valid as his detractors. Censoring views that go against the consensus is anti-science. Without those dissenting views, there can not be any further scientific progress.
If his theories have any validity to them at all, then they should be explored. Silencing him and persecuting him for them is something we would have done in the dark ages. Absolute shame for trying to bring those sentiments back now.",41.859,168.847,249.968,7,,control,vax
2020-08-19 13:45:02,2020-08-19 14:12:13,0,100,1631,1,2020-08-19 14:12:13,R_3khVbQgemcOH4cF,anonymous,EN-GB,13.652,214.176,215.746,25,26,Female,2,6,3,4,2,3,5,2,7,3,7,1,4,5,4,6,3,7,1,10.523,24.078,117.501,5,1,2,1,2,2,1,,,,,,,,,,,0,0,39.958,0,,,,,,,,,"Peta talking about inhumane treatment of circus animals (specifically tigers), a homeopathy post, and a photo of a baked sweet. As for sharing, although I don't disagree about the treatment of circus animals, I think Peta is a bit phoney, so I'd be unlikely to share it. The homeopathy one made my eyes glaze over, and I'd be unlikely to look into/share that sort of post anyway. If the baked good had a recipe attached, I'd consider sharing it, but it didn't, so realistically, I'd just show my husband and scroll on.",6,4,4,1,3,5,2,7,3,7,1,4,6,4,6,2,7,1,,13.816,30.908,42.198,2,,,,,,,intervention,cam
2020-08-19 13:54:49,2020-08-19 14:12:26,0,100,1056,1,2020-08-19 14:12:26,R_pDAqA2yd54ENhAZ,anonymous,EN-GB,1.673,98.865,99.793,25,21,Female,3,1,7,7,5,3,4,2,6,4,7,4,3,4,5,4,6,7,1,,,,,,,,,,,0,0,21.935,0,2,2,1,2,1,1,0,0,103.587,0,,,,,,,,,"a lion jumping through rings, A chocolate cupcake.
I would only share the lion one if i had to.",2,7,7,5,3,4,6,7,4,7,4,5,4,5,3,7,7,4,,,,,,,0,0,4.882,0,,control,cam
2020-08-19 13:53:48,2020-08-19 14:14:21,0,100,1232,1,2020-08-19 14:14:21,R_3HifnsEa2zgnJry,anonymous,EN-GB,16.409,329.156,331.374,21,28,female,6,7,7,5,4,5,6,1,7,2,7,2,5,7,5,5,4,7,1,0,0,420.869,0,1,2,1,1,2,1,,,,,,,,,,,0,0,27.046,0,,,,,,,,,"A post by PETA about the tiger jumping through fire, a post about homeopathic remedies, and a post about chocolate dipped peanut butter cups. I would be concerned about sharing the PETA or homeopathic posts.",7,7,6,4,3,6,1,7,2,7,1,4,7,6,6,2,7,1,,0,0,12.272,0,,,,,,,intervention,cam
2020-08-19 14:08:05,2020-08-19 14:15:35,0,100,449,1,2020-08-19 14:15:35,R_1N967P0p73lsvVc,anonymous,EN-GB,0.753,107.892,108.82,45,32,"Male ",6,7,4,1,1,4,4,1,7,1,7,1,1,7,1,7,1,7,1,,,,,,,,,,,0.836,19.817,23.445,4,1,2,1,1,2,1,,,,,4.6,38.143,39.472,9,,,,,"A peta advertisement 
A climate skeptic post 
A post about cupcakes.

I would have concerns about sharing the skeptic post",7,4,1,1,4,4,1,7,1,7,1,1,7,1,7,1,7,1,,,,,,,1.583,1.583,3.235,1,,control,climate
2020-08-19 14:10:18,2020-08-19 14:18:07,0,100,468,1,2020-08-19 14:18:07,R_1OGCSjlwiDFX8HE,anonymous,EN-GB,0.425,96.661,97.684,37,38,"Female ",5,7,7,1,4,2,1,3,6,3,7,2,5,5,5,2,4,7,1,1.544,6.893,12.133,3,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,1.655,26.158,27.396,8,I wouldn’t share any of these posts,6,7,2,4,2,1,2,6,2,7,2,6,5,4,5,4,7,1,,2.525,24.277,25.998,2,,,,,,,intervention,vax
2020-08-19 12:55:22,2020-08-19 14:22:03,0,100,5200,1,2020-08-19 14:22:03,R_24w3obMHsVAkmvU,anonymous,EN-GB,1.052,118.351,130.44,25,35,Male,5,7,6,3,1,1,5,1,7,1,7,1,3,4,4,7,2,7,1,,,,,,,,,,,0,0,49.235,0,1,2,1,2,2,1,0,0,24.458,0,,,,,,,,,I would doubt the news about the homoepathy study. I would also try to fact-check the one about the tiger.,7,6,5,1,1,5,1,7,2,7,1,1,4,3,7,2,7,1,,,,,,,0,0,4.294,0,,control,cam
2020-08-19 14:17:47,2020-08-19 14:22:46,0,100,298,1,2020-08-19 14:22:46,R_3kNgAnRrAAZcTRh,anonymous,EN-GB,1.29,69.622,70.643,21,42,Female,5,4,5,5,4,4,5,1,7,5,5,4,5,4,4,3,7,5,1,0,0,2.829,0,2,2,1,2,2,1,,,,,,,,,,,,,,,0,0,26.833,0,,,,,"Tiger extinction issues, something about cupcakes and I forget what else. Yes, I wouldn't share the posts. They all have either some entity with an agenda or are unknown.",4,5,5,4,4,5,1,7,5,5,5,5,4,5,5,7,5,1,,0,0,2.461,0,,,,,,,intervention,climate
2020-08-19 14:16:28,2020-08-19 14:26:20,0,100,591,1,2020-08-19 14:26:20,R_3s7GLDhu8lvBcWp,anonymous,EN-GB,1.301,180.285,182.153,48,25,Male,5,7,6,7,6,6,5,6,7,6,6,3,5,6,4,6,6,7,3,,,,,,,,,,,0.859,3.177,28.443,5,1,2,1,2,2,1,5.032,14.968,18.555,4,,,,,,,,,I wouldn't share the tiger stuck on the fence as I don't feel comfortable to share it and it's irrelevant due to unreasonable ideas from PETA. They have said and brought so much inconsistent and irrelevant perceptions for people because they force people to follow their beliefs,7,5,7,7,7,6,7,7,7,7,1,6,7,4,7,7,7,7,,,,,,,2.896,9.77,10.33,5,,control,cam
